date,y_pred
1999-01-26,0.00044936128
1999-01-27,0.0005528003
1999-01-28,0.00045569564
1999-01-29,0.00045105902
1999-02-01,0.0004366734
1999-02-02,0.0004525979
1999-02-03,0.00045498292
1999-02-04,0.00044867105
1999-02-05,0.00045167052
1999-02-08,0.00046198108
1999-02-09,0.00047963156
1999-02-10,0.000482587
1999-02-11,0.00047880277
1999-02-12,0.00047827972
1999-02-15,0.0005057475
1999-02-16,0.0004939069
1999-02-17,0.00046428412
1999-02-18,0.0005295199
1999-02-19,0.00045427762
1999-02-22,0.0004329083
1999-02-23,0.00045118536
1999-02-24,0.00045831405
1999-02-25,0.00046055697
1999-02-26,0.00047247266
1999-03-01,0.0005827175
1999-03-02,0.00048585382
1999-03-03,0.000535931
1999-03-04,0.0005567476
1999-03-05,0.0005414679
1999-03-08,0.00055129436
1999-03-09,0.0005518302
1999-03-10,0.0005318484
1999-03-11,0.00062992657
1999-03-12,0.0007007742
1999-03-15,0.0006552896
1999-03-16,0.0005862997
1999-03-17,0.0005841413
1999-03-18,0.0005604983
1999-03-19,0.0005710057
1999-03-22,0.0005805348
1999-03-23,0.0006315525
1999-03-24,0.00059942174
1999-03-25,0.00060316746
1999-03-26,0.00081841944
1999-03-29,0.00062046415
1999-03-30,0.00061135757
1999-04-05,0.0006380277
1999-04-06,0.0007204057
1999-04-07,0.00065160333
1999-04-08,0.0006734804
1999-04-09,0.00074643304
1999-04-19,0.00071320776
1999-04-20,0.0007239841
1999-04-21,0.0007396236
1999-04-22,0.00074613676
1999-04-23,0.0010203805
1999-04-26,0.000845126
1999-04-27,0.0010169237
1999-04-28,0.001037272
1999-04-29,0.0010718949
1999-04-30,0.0009036895
1999-05-03,0.00091297156
1999-05-04,0.0010433136
1999-05-05,0.00091107114
1999-05-06,0.0008529982
1999-05-07,0.0008474176
1999-05-10,0.00092510117
1999-05-11,0.0010632164
1999-05-12,0.00094623794
1999-05-13,0.0010500094
1999-05-14,0.0010478672
1999-05-17,0.0009802298
1999-05-18,0.0009591356
1999-05-19,0.0011412735
1999-05-21,0.0011503996
1999-05-26,0.0012148833
1999-05-27,0.0011770832
1999-05-28,0.0012241288
1999-06-01,0.001202452
1999-06-02,0.0011338784
1999-06-03,0.0011379169
1999-06-04,0.0010295488
1999-06-08,0.0008332812
1999-06-09,0.000724287
1999-06-11,0.0008055528
1999-06-15,0.0008564753
1999-06-16,0.0007271831
1999-06-22,0.0006407365
1999-06-23,0.00067025376
1999-06-24,0.00075672596
1999-06-25,0.0008063131
1999-07-01,0.0008253405
1999-07-05,0.000812814
1999-07-06,0.00083199627
1999-07-07,0.00087945495
1999-07-08,0.00096004124
1999-07-09,0.0009535851
1999-07-14,0.0009797633
1999-07-15,0.00096390024
1999-07-16,0.0009667636
1999-07-19,0.00095803355
1999-07-20,0.00092941604
1999-07-21,0.0008374797
1999-07-22,0.0008402717
1999-07-26,0.000803815
1999-07-27,0.0008098969
1999-08-09,0.00096400053
1999-08-10,0.0010128673
1999-09-07,0.001132598
1999-09-15,0.0010330383
1999-09-20,0.0010982795
1999-09-21,0.0010137664
1999-09-24,0.000987037
1999-10-21,0.0010691402
1999-11-03,0.0013613558
1999-12-02,0.0012879367
1999-12-06,0.0013955589
1999-12-07,0.0013461376
1999-12-10,0.0012231617
2000-01-03,0.0013361558
2000-01-04,0.0013593663
2000-01-05,0.0013461376
2000-01-06,0.0013526056
2000-01-07,0.0013603473
2000-01-10,0.0013333139
2000-01-11,0.0013272341
2000-01-12,0.0013234849
2000-01-13,0.0013103456
2000-01-14,0.001250573
2000-01-17,0.0012934384
2000-01-18,0.0013301579
2000-01-19,0.0013633472
2000-01-20,0.0013300654
2000-01-21,0.0013131502
2000-01-24,0.0013018369
2000-01-25,0.0013013075
2000-01-26,0.0013168023
2000-01-27,0.0013270485
2000-02-28,0.0015405973
2000-02-29,0.0015572021
2000-03-01,0.0015202543
2000-03-03,0.0013575486
2000-03-06,0.0013081115
2000-03-07,0.0013156728
2000-03-08,0.001258664
2000-03-10,0.001234522
2000-03-13,0.0012802113
2000-03-14,0.0013008744
2000-03-15,0.0012574517
2000-03-16,0.0011662878
2000-03-17,0.001095445
2000-03-20,0.0011511098
2000-03-21,0.0012124045
2000-03-22,0.0012884354
2000-03-23,0.0012497802
2000-03-28,0.0013995641
2000-03-29,0.0013894683
2000-03-30,0.0013798611
2000-03-31,0.0014219894
2000-04-03,0.0014062761
2000-04-04,0.0014432436
2000-04-05,0.00139789
2000-04-06,0.0013610738
2000-04-07,0.0013399305
2000-04-10,0.0013584308
2000-04-11,0.0013841981
2000-04-12,0.0013644052
2000-04-27,0.0013616332
2000-04-28,0.0014223173
2000-05-11,0.00142372
2000-05-12,0.0013656981
2000-05-15,0.0013546943
2000-05-16,0.0014060674
2000-05-17,0.0013246348
2000-05-18,0.0013666098
2000-05-19,0.0013497673
2000-05-22,0.0012614054
2000-05-23,0.0012643478
2000-05-24,0.0013159612
2000-05-25,0.0012807418
2000-05-26,0.001283159
2000-05-30,0.0013088898
